UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_r	tib_ant_r
   3277.00000000	     65.54000000	      0.04709272	      0.06586989
   3278.00000000	     65.56000000	      0.04981029	      0.06263109
   3279.00000000	     65.58000000	      0.05227203	      0.05965551
   3280.00000000	     65.60000000	      0.05442114	      0.05701443
   3281.00000000	     65.62000000	      0.05622638	      0.05476448
   3282.00000000	     65.64000000	      0.05766562	      0.05294582
   3283.00000000	     65.66000000	      0.05873127	      0.05158287
   3284.00000000	     65.68000000	      0.05942494	      0.05068743
   3285.00000000	     65.70000000	      0.05975155	      0.05026342
   3286.00000000	     65.72000000	      0.05971461	      0.05031146
   3287.00000000	     65.74000000	      0.05931366	      0.05083153
   3288.00000000	     65.76000000	      0.05854466	      0.05182263
   3289.00000000	     65.78000000	      0.05740289	      0.05327964
   3290.00000000	     65.80000000	      0.05588813	      0.05518853
   3291.00000000	     65.82000000	      0.05401055	      0.05752189
   3292.00000000	     65.84000000	      0.05179573	      0.06023617
   3293.00000000	     65.86000000	      0.04927446	      0.06327152
   3294.00000000	     65.88000000	      0.04651640	      0.06655410
   3295.00000000	     65.90000000	      0.04360520	      0.07000001
   3296.00000000	     65.92000000	      0.04062317	      0.07352007
   3297.00000000	     65.94000000	      0.03765827	      0.07702484
   3298.00000000	     65.96000000	      0.03480077	      0.08042916
   3299.00000000	     65.98000000	      0.03213885	      0.08365595
   3300.00000000	     66.00000000	      0.02975225	      0.08663903
   3301.00000000	     66.02000000	      0.02770348	      0.08932485
   3302.00000000	     66.04000000	      0.02602874	      0.09167285
   3303.00000000	     66.06000000	      0.02473213	      0.09365473
   3304.00000000	     66.08000000	      0.02378746	      0.09525274
   3305.00000000	     66.10000000	      0.02315581	      0.09645721
   3306.00000000	     66.12000000	      0.02277819	      0.09726395
   3307.00000000	     66.14000000	      0.02260188	      0.09767177
   3308.00000000	     66.16000000	      0.02259817	      0.09768059
   3309.00000000	     66.18000000	      0.02276644	      0.09729043
   3310.00000000	     66.20000000	      0.02313419	      0.09650133
   3311.00000000	     66.22000000	      0.02375324	      0.09531440
   3312.00000000	     66.24000000	      0.02468318	      0.09373366
   3313.00000000	     66.26000000	      0.02596346	      0.09176845
   3314.00000000	     66.28000000	      0.02762132	      0.08943614
   3315.00000000	     66.30000000	      0.02965408	      0.08676450
   3316.00000000	     66.32000000	      0.03202689	      0.08379353
   3317.00000000	     66.34000000	      0.03467822	      0.08057623
   3318.00000000	     66.36000000	      0.03752890	      0.07717820
   3319.00000000	     66.38000000	      0.04049095	      0.07367612
   3320.00000000	     66.40000000	      0.04347412	      0.07015486
   3321.00000000	     66.42000000	      0.04639024	      0.06670377
   3322.00000000	     66.44000000	      0.04915671	      0.06341213
   3323.00000000	     66.46000000	      0.05169055	      0.06036418
   3324.00000000	     66.48000000	      0.05391943	      0.05763432
   3325.00000000	     66.50000000	      0.05581260	      0.05528307
   3326.00000000	     66.52000000	      0.05734372	      0.05335469
   3327.00000000	     66.54000000	      0.05850204	      0.05187731
   3328.00000000	     66.56000000	      0.05928746	      0.05086544
   3329.00000000	     66.58000000	      0.05970458	      0.05032449
   3330.00000000	     66.60000000	      0.05975759	      0.05025556
   3331.00000000	     66.62000000	      0.05944711	      0.05065869
   3332.00000000	     66.64000000	      0.05876980	      0.05153331
   3333.00000000	     66.66000000	      0.05772069	      0.05287575
   3334.00000000	     66.68000000	      0.05629791	      0.05467465
   3335.00000000	     66.70000000	      0.05450851	      0.05690625
   3336.00000000	     66.72000000	      0.05237391	      0.05953110
   3337.00000000	     66.74000000	      0.04992548	      0.06249329
   3338.00000000	     66.76000000	      0.04721710	      0.06572212
   3339.00000000	     66.78000000	      0.04433647	      0.06913574
   3340.00000000	     66.80000000	      0.04136395	      0.07264584
   3341.00000000	     66.82000000	      0.03838643	      0.07616258
   3342.00000000	     66.84000000	      0.03549393	      0.07959934
   3343.00000000	     66.86000000	      0.03277566	      0.08287674
   3344.00000000	     66.88000000	      0.03031417	      0.08592571
   3345.00000000	     66.90000000	      0.02817716	      0.08868946
   3346.00000000	     66.92000000	      0.02640808	      0.09112426
   3347.00000000	     66.94000000	      0.02501916	      0.09319889
   3348.00000000	     66.96000000	      0.02399094	      0.09489319
   3349.00000000	     66.98000000	      0.02328619	      0.09619573
   3350.00000000	     67.00000000	      0.02285131	      0.09710121
   3351.00000000	     67.02000000	      0.02262883	      0.09760790
   3352.00000000	     67.04000000	      0.02258353	      0.09771559
   3353.00000000	     67.06000000	      0.02270768	      0.09742429
   3354.00000000	     67.08000000	      0.02302200	      0.09673401
   3355.00000000	     67.10000000	      0.02357292	      0.09564544
   3356.00000000	     67.12000000	      0.02442166	      0.09416165
   3357.00000000	     67.14000000	      0.02561164	      0.09229045
   3358.00000000	     67.16000000	      0.02717492	      0.09004695
   3359.00000000	     67.18000000	      0.02911683	      0.08745617
   3360.00000000	     67.20000000	      0.03141023	      0.08455494
   3361.00000000	     67.22000000	      0.03399940	      0.08139302
   3362.00000000	     67.24000000	      0.03680867	      0.07803302
   3363.00000000	     67.26000000	      0.03975153	      0.07454908
   3364.00000000	     67.28000000	      0.04273782	      0.07102434
   3365.00000000	     67.30000000	      0.04567853	      0.06754746
   3366.00000000	     67.32000000	      0.04848936	      0.06420818
   3367.00000000	     67.34000000	      0.05109109	      0.06109246
   3368.00000000	     67.36000000	      0.05339702	      0.05827755
   3369.00000000	     67.38000000	      0.05537651	      0.05582770
   3370.00000000	     67.40000000	      0.05699888	      0.05379132
   3371.00000000	     67.42000000	      0.05824990	      0.05220037
   3372.00000000	     67.44000000	      0.05912737	      0.05107238
   3373.00000000	     67.46000000	      0.05963527	      0.05041455
   3374.00000000	     67.48000000	      0.05977828	      0.05022865
   3375.00000000	     67.50000000	      0.05955805	      0.05051481
   3376.00000000	     67.52000000	      0.05897209	      0.05127276
   3377.00000000	     67.54000000	      0.05801550	      0.05249995
   3378.00000000	     67.56000000	      0.05668510	      0.05418741
   3379.00000000	     67.58000000	      0.05498519	      0.05631482
   3380.00000000	     67.60000000	      0.05293320	      0.05884681
   3381.00000000	     67.62000000	      0.05056359	      0.06173148
   3382.00000000	     67.64000000	      0.04790718	      0.06490151
   3383.00000000	     67.66000000	      0.04506207	      0.06827741
   3384.00000000	     67.68000000	      0.04210442	      0.07177200
   3385.00000000	     67.70000000	      0.03911981	      0.07529536
   3386.00000000	     67.72000000	      0.03619782	      0.07875968
   3387.00000000	     67.74000000	      0.03342830	      0.08208345
   3388.00000000	     67.76000000	      0.03089614	      0.08519481
   3389.00000000	     67.78000000	      0.02867359	      0.08803382
   3390.00000000	     67.80000000	      0.02681092	      0.09055350
   3391.00000000	     67.82000000	      0.02532845	      0.09271965
   3392.00000000	     67.84000000	      0.02421418	      0.09450955
   3393.00000000	     67.86000000	      0.02343309	      0.09590985
   3394.00000000	     67.88000000	      0.02293737	      0.09691398
   3395.00000000	     67.90000000	      0.02266652	      0.09751953
   3396.00000000	     67.92000000	      0.02257915	      0.09772608
   3397.00000000	     67.94000000	      0.02266047	      0.09753366
   3398.00000000	     67.96000000	      0.02292425	      0.09694222
   3399.00000000	     67.98000000	      0.02341105	      0.09595218
   3400.00000000	     68.00000000	      0.02418106	      0.09456583
   3401.00000000	     68.02000000	      0.02528289	      0.09278954
   3402.00000000	     68.04000000	      0.02675193	      0.09063638
   3403.00000000	     68.06000000	      0.02860130	      0.08812870
   3404.00000000	     68.08000000	      0.03081181	      0.08530027
   3405.00000000	     68.10000000	      0.03333414	      0.08219760
   3406.00000000	     68.12000000	      0.03609666	      0.07888019
   3407.00000000	     68.14000000	      0.03901477	      0.07541950
   3408.00000000	     68.16000000	      0.04199871	      0.07189676
   3409.00000000	     68.18000000	      0.04495881	      0.06839962
   3410.00000000	     68.20000000	      0.04780929	      0.06501800
   3411.00000000	     68.22000000	      0.05047449	      0.06183926
   3412.00000000	     68.24000000	      0.05285448	      0.05894326
   3413.00000000	     68.26000000	      0.05491841	      0.05639780
   3414.00000000	     68.28000000	      0.05663118	      0.05425537
   3415.00000000	     68.30000000	      0.05797479	      0.05255191
   3416.00000000	     68.32000000	      0.05894459	      0.05130822
   3417.00000000	     68.34000000	      0.05954358	      0.05053359
   3418.00000000	     68.36000000	      0.05977669	      0.05023072
   3419.00000000	     68.38000000	      0.05964654	      0.05039991
   3420.00000000	     68.40000000	      0.05915163	      0.05104105
   3421.00000000	     68.42000000	      0.05828733	      0.05215247
   3422.00000000	     68.44000000	      0.05704955	      0.05372726
   3423.00000000	     68.46000000	      0.05544016	      0.05574832
   3424.00000000	     68.48000000	      0.05347290	      0.05818426
   3425.00000000	     68.50000000	      0.05117780	      0.06098726
   3426.00000000	     68.52000000	      0.04858549	      0.06409358
   3427.00000000	     68.54000000	      0.04578073	      0.06742638
   3428.00000000	     68.56000000	      0.04284321	      0.07089992
   3429.00000000	     68.58000000	      0.03985703	      0.07442449
   3430.00000000	     68.60000000	      0.03691109	      0.07791135
   3431.00000000	     68.62000000	      0.03409557	      0.08127706
   3432.00000000	     68.64000000	      0.03149723	      0.08444713
   3433.00000000	     68.66000000	      0.02919226	      0.08735851
   3434.00000000	     68.68000000	      0.02723726	      0.08996099
   3435.00000000	     68.70000000	      0.02566049	      0.09221727
   3436.00000000	     68.72000000	      0.02445772	      0.09410197
   3437.00000000	     68.74000000	      0.02359753	      0.09559963
   3438.00000000	     68.76000000	      0.02303712	      0.09670227
   3439.00000000	     68.78000000	      0.02271535	      0.09740667
   3440.00000000	     68.80000000	      0.02258499	      0.09771209
   3441.00000000	     68.82000000	      0.02262433	      0.09761852
   3442.00000000	     68.84000000	      0.02284009	      0.09712596
   3443.00000000	     68.86000000	      0.02326658	      0.09623458
   3444.00000000	     68.88000000	      0.02396067	      0.09494603
   3445.00000000	     68.90000000	      0.02497680	      0.09326545
   3446.00000000	     68.92000000	      0.02635245	      0.09120399
   3447.00000000	     68.94000000	      0.02810809	      0.08878149
   3448.00000000	     68.96000000	      0.03023265	      0.08602871
   3449.00000000	     68.98000000	      0.03268369	      0.08298894
