UNKNOWN
version=1
nRows=5001
nColumns=6
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_l	soleus_r	tib_ant_l	tib_ant_r
    321.00000000	     40.64000000	      0.02948625	      0.04258906	      0.08697963	      0.07119997
    322.00000000	     40.64200000	      0.02976442	      0.04268466	      0.08662349	      0.07108711
    323.00000000	     40.64400000	      0.03004430	      0.04277629	      0.08626729	      0.07097893
    324.00000000	     40.64600000	      0.03032605	      0.04286373	      0.08591072	      0.07087570
    325.00000000	     40.64800000	      0.03060929	      0.04294685	      0.08555414	      0.07077755
    326.00000000	     40.65000000	      0.03089386	      0.04302550	      0.08519767	      0.07068469
    327.00000000	     40.65200000	      0.03117948	      0.04309954	      0.08484152	      0.07059726
    328.00000000	     40.65400000	      0.03146585	      0.04316885	      0.08448599	      0.07051540
    329.00000000	     40.65600000	      0.03175260	      0.04323338	      0.08413143	      0.07043919
    330.00000000	     40.65800000	      0.03203948	      0.04329302	      0.08377806	      0.07036876
    331.00000000	     40.66000000	      0.03232605	      0.04334769	      0.08342631	      0.07030419
    332.00000000	     40.66200000	      0.03261188	      0.04339737	      0.08307663	      0.07024551
    333.00000000	     40.66400000	      0.03289644	      0.04344206	      0.08272955	      0.07019273
    334.00000000	     40.66600000	      0.03317940	      0.04348177	      0.08238542	      0.07014582
    335.00000000	     40.66800000	      0.03346021	      0.04351646	      0.08204478	      0.07010484
    336.00000000	     40.67000000	      0.03373851	      0.04354624	      0.08170802	      0.07006966
    337.00000000	     40.67200000	      0.03401394	      0.04357112	      0.08137548	      0.07004026
    338.00000000	     40.67400000	      0.03428615	      0.04359115	      0.08104751	      0.07001660
    339.00000000	     40.67600000	      0.03455480	      0.04360637	      0.08072445	      0.06999862
    340.00000000	     40.67800000	      0.03481949	      0.04361690	      0.08040671	      0.06998618
    341.00000000	     40.68000000	      0.03507987	      0.04362285	      0.08009465	      0.06997916
    342.00000000	     40.68200000	      0.03533554	      0.04362438	      0.07978868	      0.06997735
    343.00000000	     40.68400000	      0.03558654	      0.04362134	      0.07948870	      0.06998093
    344.00000000	     40.68600000	      0.03583230	      0.04361401	      0.07919536	      0.06998959
    345.00000000	     40.68800000	      0.03607270	      0.04360249	      0.07890873	      0.07000321
    346.00000000	     40.69000000	      0.03630733	      0.04358693	      0.07862928	      0.07002158
    347.00000000	     40.69200000	      0.03653635	      0.04356727	      0.07835676	      0.07004482
    348.00000000	     40.69400000	      0.03675942	      0.04354373	      0.07809155	      0.07007263
    349.00000000	     40.69600000	      0.03697608	      0.04351650	      0.07783415	      0.07010480
    350.00000000	     40.69800000	      0.03718630	      0.04348562	      0.07758459	      0.07014127
    351.00000000	     40.70000000	      0.03738994	      0.04345116	      0.07734298	      0.07018198
    352.00000000	     40.70200000	      0.03758684	      0.04341323	      0.07710952	      0.07022677
    353.00000000	     40.70400000	      0.03777677	      0.04337197	      0.07688442	      0.07027551
    354.00000000	     40.70600000	      0.03795956	      0.04332745	      0.07666790	      0.07032810
    355.00000000	     40.70800000	      0.03813515	      0.04327972	      0.07645998	      0.07038447
    356.00000000	     40.71000000	      0.03830326	      0.04322894	      0.07626099	      0.07044444
    357.00000000	     40.71200000	      0.03846373	      0.04317518	      0.07607112	      0.07050793
    358.00000000	     40.71400000	      0.03861641	      0.04311848	      0.07589051	      0.07057489
    359.00000000	     40.71600000	      0.03876119	      0.04305892	      0.07571930	      0.07064522
    360.00000000	     40.71800000	      0.03889790	      0.04299657	      0.07555766	      0.07071884
    361.00000000	     40.72000000	      0.03902643	      0.04293148	      0.07540572	      0.07079571
    362.00000000	     40.72200000	      0.03914656	      0.04286375	      0.07526375	      0.07087567
    363.00000000	     40.72400000	      0.03925818	      0.04279341	      0.07513185	      0.07095872
    364.00000000	     40.72600000	      0.03936120	      0.04272056	      0.07501013	      0.07104473
    365.00000000	     40.72800000	      0.03945546	      0.04264526	      0.07489878	      0.07113362
    366.00000000	     40.73000000	      0.03954087	      0.04256756	      0.07479788	      0.07122535
    367.00000000	     40.73200000	      0.03961735	      0.04248755	      0.07470755	      0.07131979
    368.00000000	     40.73400000	      0.03968483	      0.04240529	      0.07462784	      0.07141689
    369.00000000	     40.73600000	      0.03974329	      0.04232087	      0.07455881	      0.07151653
    370.00000000	     40.73800000	      0.03979274	      0.04223436	      0.07450041	      0.07161864
    371.00000000	     40.74000000	      0.03983325	      0.04214579	      0.07445257	      0.07172317
    372.00000000	     40.74200000	      0.03986486	      0.04205529	      0.07441525	      0.07182998
    373.00000000	     40.74400000	      0.03988776	      0.04196283	      0.07438821	      0.07193910
    374.00000000	     40.74600000	      0.03990210	      0.04186863	      0.07437128	      0.07205027
    375.00000000	     40.74800000	      0.03990824	      0.04177267	      0.07436402	      0.07216352
    376.00000000	     40.75000000	      0.03990652	      0.04167500	      0.07436605	      0.07227878
    377.00000000	     40.75200000	      0.03989736	      0.04157576	      0.07437687	      0.07239590
    378.00000000	     40.75400000	      0.03988126	      0.04147498	      0.07439588	      0.07251482
    379.00000000	     40.75600000	      0.03985877	      0.04137273	      0.07442244	      0.07263549
    380.00000000	     40.75800000	      0.03983058	      0.04126906	      0.07445573	      0.07275782
    381.00000000	     40.76000000	      0.03979738	      0.04116405	      0.07449493	      0.07288174
    382.00000000	     40.76200000	      0.03975996	      0.04105776	      0.07453912	      0.07300718
    383.00000000	     40.76400000	      0.03971912	      0.04095024	      0.07458736	      0.07313406
    384.00000000	     40.76600000	      0.03967571	      0.04084154	      0.07463862	      0.07326234
    385.00000000	     40.76800000	      0.03963067	      0.04073168	      0.07469182	      0.07339200
    386.00000000	     40.77000000	      0.03958492	      0.04062072	      0.07474586	      0.07352295
    387.00000000	     40.77200000	      0.03953942	      0.04050872	      0.07479959	      0.07365515
    388.00000000	     40.77400000	      0.03949502	      0.04039565	      0.07485204	      0.07378860
    389.00000000	     40.77600000	      0.03945261	      0.04028152	      0.07490214	      0.07392333
    390.00000000	     40.77800000	      0.03941305	      0.04016627	      0.07494888	      0.07405938
    391.00000000	     40.78000000	      0.03937708	      0.04004986	      0.07499137	      0.07419681
    392.00000000	     40.78200000	      0.03934542	      0.03993224	      0.07502877	      0.07433569
    393.00000000	     40.78400000	      0.03931865	      0.03981329	      0.07506040	      0.07447615
    394.00000000	     40.78600000	      0.03929725	      0.03969290	      0.07508568	      0.07461832
    395.00000000	     40.78800000	      0.03928162	      0.03957093	      0.07510415	      0.07476237
    396.00000000	     40.79000000	      0.03927198	      0.03944721	      0.07511554	      0.07490852
    397.00000000	     40.79200000	      0.03926844	      0.03932153	      0.07511973	      0.07505701
    398.00000000	     40.79400000	      0.03927098	      0.03919365	      0.07511673	      0.07520810
    399.00000000	     40.79600000	      0.03927939	      0.03906332	      0.07510679	      0.07536212
    400.00000000	     40.79800000	      0.03929337	      0.03893026	      0.07509027	      0.07551940
    401.00000000	     40.80000000	      0.03931245	      0.03879416	      0.07506773	      0.07568031
    402.00000000	     40.80200000	      0.03933604	      0.03865467	      0.07503985	      0.07584526
    403.00000000	     40.80400000	      0.03936341	      0.03851146	      0.07500752	      0.07601466
    404.00000000	     40.80600000	      0.03939371	      0.03836411	      0.07497172	      0.07618899
    405.00000000	     40.80800000	      0.03942600	      0.03821220	      0.07493358	      0.07636877
    406.00000000	     40.81000000	      0.03945921	      0.03805531	      0.07489435	      0.07655450
    407.00000000	     40.81200000	      0.03949221	      0.03789298	      0.07485536	      0.07674675
    408.00000000	     40.81400000	      0.03952380	      0.03772474	      0.07481804	      0.07694607
    409.00000000	     40.81600000	      0.03955273	      0.03755012	      0.07478387	      0.07715305
    410.00000000	     40.81800000	      0.03957770	      0.03736863	      0.07475438	      0.07736827
    411.00000000	     40.82000000	      0.03959738	      0.03717977	      0.07473114	      0.07759233
    412.00000000	     40.82200000	      0.03961048	      0.03698311	      0.07471566	      0.07782580
    413.00000000	     40.82400000	      0.03961573	      0.03677821	      0.07470946	      0.07806922
    414.00000000	     40.82600000	      0.03961186	      0.03656465	      0.07471404	      0.07832310
    415.00000000	     40.82800000	      0.03959770	      0.03634209	      0.07473076	      0.07858791
    416.00000000	     40.83000000	      0.03957215	      0.03611021	      0.07476093	      0.07886404
    417.00000000	     40.83200000	      0.03953425	      0.03586881	      0.07480570	      0.07915181
    418.00000000	     40.83400000	      0.03948314	      0.03561775	      0.07486608	      0.07945143
    419.00000000	     40.83600000	      0.03941812	      0.03535700	      0.07494288	      0.07976302
    420.00000000	     40.83800000	      0.03933870	      0.03508663	      0.07503671	      0.08008655
    421.00000000	     40.84000000	      0.03924455	      0.03480685	      0.07514795	      0.08042187
    422.00000000	     40.84200000	      0.03913558	      0.03451802	      0.07527673	      0.08076865
    423.00000000	     40.84400000	      0.03901193	      0.03422066	      0.07542287	      0.08112636
    424.00000000	     40.84600000	      0.03887396	      0.03391538	      0.07558596	      0.08149440
    425.00000000	     40.84800000	      0.03872231	      0.03360298	      0.07576527	      0.08187193
    426.00000000	     40.85000000	      0.03855784	      0.03328440	      0.07595979	      0.08225795
    427.00000000	     40.85200000	      0.03838167	      0.03296075	      0.07616820	      0.08265125
    428.00000000	     40.85400000	      0.03819516	      0.03263328	      0.07638893	      0.08305048
    429.00000000	     40.85600000	      0.03799988	      0.03230337	      0.07662014	      0.08345411
    430.00000000	     40.85800000	      0.03779760	      0.03197249	      0.07685975	      0.08386046
    431.00000000	     40.86000000	      0.03759028	      0.03164226	      0.07710544	      0.08426770
    432.00000000	     40.86200000	      0.03737993	      0.03131432	      0.07735485	      0.08467394
    433.00000000	     40.86400000	      0.03716871	      0.03099036	      0.07760546	      0.08507715
    434.00000000	     40.86600000	      0.03695885	      0.03067221	      0.07785462	      0.08547518
    435.00000000	     40.86800000	      0.03675260	      0.03036139	      0.07809965	      0.08586613
    436.00000000	     40.87000000	      0.03655220	      0.03005968	      0.07833791	      0.08624777
