UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1145.00000000	     11.45000000	      0.04601616	      0.02961981	      0.03922961	      0.03235558	      0.07516561	      0.08339014
   1146.00000000	     11.46000000	      0.04659882	      0.02986664	      0.03957453	      0.03327315	      0.07475813	      0.08227160
   1147.00000000	     11.47000000	      0.04714407	      0.03153893	      0.03989430	      0.03541426	      0.07438048	      0.07969456
   1148.00000000	     11.48000000	      0.04772827	      0.03330769	      0.04030189	      0.03762415	      0.07389929	      0.07706529
   1149.00000000	     11.49000000	      0.04850299	      0.03449769	      0.04092743	      0.03923440	      0.07316097	      0.07515994
   1150.00000000	     11.50000000	      0.04868354	      0.03509718	      0.04106118	      0.04017760	      0.07300314	      0.07404600
   1151.00000000	     11.51000000	      0.04872538	      0.03524214	      0.04104132	      0.04055685	      0.07302657	      0.07359833
   1152.00000000	     11.52000000	      0.04892453	      0.03549762	      0.04110374	      0.04092902	      0.07295291	      0.07315910
   1153.00000000	     11.53000000	      0.04924316	      0.03613542	      0.04123331	      0.04160411	      0.07280000	      0.07236244
   1154.00000000	     11.54000000	      0.05003065	      0.03710813	      0.04174286	      0.04253343	      0.07219869	      0.07126564
   1155.00000000	     11.55000000	      0.05084439	      0.03817417	      0.04224989	      0.04350253	      0.07160031	      0.07012129
   1156.00000000	     11.56000000	      0.05120996	      0.03906518	      0.04243915	      0.04432315	      0.07137692	      0.06915150
   1157.00000000	     11.57000000	      0.05128181	      0.03990298	      0.04244342	      0.04503008	      0.07137187	      0.06831527
   1158.00000000	     11.58000000	      0.05142269	      0.04058687	      0.04246566	      0.04545107	      0.07134563	      0.06781689
   1159.00000000	     11.59000000	      0.05176198	      0.04106835	      0.04257540	      0.04555991	      0.07121609	      0.06768798
   1160.00000000	     11.60000000	      0.05221777	      0.04178535	      0.04279009	      0.04589036	      0.07096264	      0.06729647
   1161.00000000	     11.61000000	      0.05273972	      0.04288195	      0.04316085	      0.04656830	      0.07052485	      0.06649252
   1162.00000000	     11.62000000	      0.05320751	      0.04397740	      0.04355548	      0.04717235	      0.07005874	      0.06577529
   1163.00000000	     11.63000000	      0.05390906	      0.04492730	      0.04406929	      0.04755893	      0.06945160	      0.06531579
   1164.00000000	     11.64000000	      0.05450297	      0.04578464	      0.04435467	      0.04785481	      0.06911423	      0.06496383
   1165.00000000	     11.65000000	      0.05483423	      0.04668521	      0.04426627	      0.04817785	      0.06921874	      0.06457928
   1166.00000000	     11.66000000	      0.05524527	      0.04754609	      0.04416818	      0.04834480	      0.06933470	      0.06438043
   1167.00000000	     11.67000000	      0.05562356	      0.04850439	      0.04403955	      0.04854160	      0.06948675	      0.06414590
   1168.00000000	     11.68000000	      0.05616619	      0.04941017	      0.04401575	      0.04862024	      0.06951487	      0.06405217
   1169.00000000	     11.69000000	      0.05720137	      0.05024236	      0.04452986	      0.04860076	      0.06890706	      0.06407539
   1170.00000000	     11.70000000	      0.05772050	      0.05091297	      0.04533463	      0.04841099	      0.06795476	      0.06430156
   1171.00000000	     11.71000000	      0.05782370	      0.05154872	      0.04635688	      0.04813742	      0.06674334	      0.06462743
   1172.00000000	     11.72000000	      0.05803479	      0.05274149	      0.04695889	      0.04831832	      0.06602885	      0.06441197
   1173.00000000	     11.73000000	      0.05797590	      0.05399617	      0.04687632	      0.04851680	      0.06612690	      0.06417546
   1174.00000000	     11.74000000	      0.05791134	      0.05496099	      0.04674162	      0.04835869	      0.06628681	      0.06436388
   1175.00000000	     11.75000000	      0.05816311	      0.05565542	      0.04697762	      0.04789582	      0.06600660	      0.06491503
   1176.00000000	     11.76000000	      0.05867224	      0.05649612	      0.04747099	      0.04760488	      0.06542036	      0.06526116
   1177.00000000	     11.77000000	      0.05893337	      0.05748400	      0.04774962	      0.04750354	      0.06508899	      0.06538166
   1178.00000000	     11.78000000	      0.05931073	      0.05836090	      0.04816075	      0.04741670	      0.06459965	      0.06548490
   1179.00000000	     11.79000000	      0.05953411	      0.05899835	      0.04846469	      0.04732950	      0.06423758	      0.06558854
   1180.00000000	     11.80000000	      0.05965895	      0.05932924	      0.04869217	      0.04720221	      0.06396640	      0.06573982
   1181.00000000	     11.81000000	      0.05970869	      0.05954817	      0.04889811	      0.04721131	      0.06372076	      0.06572901
   1182.00000000	     11.82000000	      0.05984108	      0.05966556	      0.04920537	      0.04731812	      0.06335403	      0.06560207
   1183.00000000	     11.83000000	      0.05994318	      0.05961286	      0.04948722	      0.04736631	      0.06301734	      0.06554480
   1184.00000000	     11.84000000	      0.06002078	      0.05926900	      0.04975139	      0.04720591	      0.06270154	      0.06573542
   1185.00000000	     11.85000000	      0.06000962	      0.05866691	      0.04998514	      0.04688423	      0.06242189	      0.06611750
   1186.00000000	     11.86000000	      0.05958563	      0.05794688	      0.04992889	      0.04659087	      0.06248920	      0.06646574
   1187.00000000	     11.87000000	      0.05906655	      0.05714921	      0.04982824	      0.04635401	      0.06260962	      0.06674674
   1188.00000000	     11.88000000	      0.05872466	      0.05641021	      0.04993452	      0.04624228	      0.06248247	      0.06687927
   1189.00000000	     11.89000000	      0.05838166	      0.05518806	      0.05012128	      0.04573996	      0.06226607	      0.06747469
   1190.00000000	     11.90000000	      0.05767461	      0.05363301	      0.04997989	      0.04480135	      0.06242818	      0.06858592
   1191.00000000	     11.91000000	      0.05688867	      0.05245485	      0.04972847	      0.04388488	      0.06272895	      0.06966955
   1192.00000000	     11.92000000	      0.05584465	      0.05179043	      0.04919950	      0.04320862	      0.06336104	      0.07046844
   1193.00000000	     11.93000000	      0.05460167	      0.05122870	      0.04852874	      0.04276513	      0.06416124	      0.07099210
   1194.00000000	     11.94000000	      0.05321572	      0.05048988	      0.04784375	      0.04257087	      0.06497700	      0.07122144
   1195.00000000	     11.95000000	      0.05134250	      0.05019423	      0.04682461	      0.04297713	      0.06618830	      0.07074179
   1196.00000000	     11.96000000	      0.04896940	      0.05048881	      0.04538929	      0.04376006	      0.06789004	      0.06981704
   1197.00000000	     11.97000000	      0.04612381	      0.05069144	      0.04352602	      0.04414404	      0.07009355	      0.06936324
   1198.00000000	     11.98000000	      0.04288762	      0.05085384	      0.04129857	      0.04429541	      0.07272300	      0.06918429
   1199.00000000	     11.99000000	      0.03920563	      0.05100674	      0.03864902	      0.04438599	      0.07585194	      0.06907719
   1200.00000000	     12.00000000	      0.03500889	      0.05122643	      0.03556358	      0.04448723	      0.07951613	      0.06895748
   1201.00000000	     12.01000000	      0.03037537	      0.05160220	      0.03235916	      0.04467823	      0.08338575	      0.06873157
   1202.00000000	     12.02000000	      0.02604247	      0.05206162	      0.02960663	      0.04491241	      0.08682524	      0.06845452
   1203.00000000	     12.03000000	      0.02264973	      0.05235491	      0.02767786	      0.04501031	      0.08935951	      0.06833867
   1204.00000000	     12.04000000	      0.02088530	      0.05261142	      0.02695042	      0.04516261	      0.09035840	      0.06815842
   1205.00000000	     12.05000000	      0.02084020	      0.05299525	      0.02741979	      0.04548387	      0.08971055	      0.06777804
   1206.00000000	     12.06000000	      0.02204756	      0.05356159	      0.02880313	      0.04589501	      0.08786429	      0.06729095
   1207.00000000	     12.07000000	      0.02371125	      0.05416777	      0.03055214	      0.04630093	      0.08562594	      0.06680971
   1208.00000000	     12.08000000	      0.02462641	      0.05460056	      0.03167140	      0.04651813	      0.08423169	      0.06655205
   1209.00000000	     12.09000000	      0.02505918	      0.05497557	      0.03233016	      0.04665955	      0.08342127	      0.06638423
   1210.00000000	     12.10000000	      0.02546171	      0.05525853	      0.03290196	      0.04671807	      0.08272283	      0.06631477
   1211.00000000	     12.11000000	      0.02592602	      0.05546379	      0.03346745	      0.04669084	      0.08203601	      0.06634710
   1212.00000000	     12.12000000	      0.02660145	      0.05583596	      0.03416501	      0.04680269	      0.08119339	      0.06621432
   1213.00000000	     12.13000000	      0.02784114	      0.05615694	      0.03529492	      0.04683596	      0.07983725	      0.06617482
   1214.00000000	     12.14000000	      0.02948662	      0.05651330	      0.03673661	      0.04687768	      0.07811866	      0.06612528
   1215.00000000	     12.15000000	      0.03086000	      0.05697960	      0.03790527	      0.04709245	      0.07673220	      0.06587022
   1216.00000000	     12.16000000	      0.03173060	      0.05727280	      0.03858155	      0.04722511	      0.07593175	      0.06571260
   1217.00000000	     12.17000000	      0.03215909	      0.05740906	      0.03880293	      0.04724304	      0.07566994	      0.06569130
   1218.00000000	     12.18000000	      0.03246739	      0.05767371	      0.03885022	      0.04740824	      0.07561402	      0.06549496
   1219.00000000	     12.19000000	      0.03294191	      0.05793712	      0.03899234	      0.04753586	      0.07544603	      0.06534323
   1220.00000000	     12.20000000	      0.03382636	      0.05813898	      0.03944942	      0.04756256	      0.07490591	      0.06531148
   1221.00000000	     12.21000000	      0.03515755	      0.05858928	      0.04025120	      0.04783113	      0.07395912	      0.06499202
   1222.00000000	     12.22000000	      0.03656632	      0.05916169	      0.04105106	      0.04821999	      0.07301508	      0.06452909
   1223.00000000	     12.23000000	      0.03766620	      0.05950509	      0.04149645	      0.04839556	      0.07248948	      0.06431995
   1224.00000000	     12.24000000	      0.03836342	      0.05968187	      0.04147933	      0.04848412	      0.07250969	      0.06421442
   1225.00000000	     12.25000000	      0.03893565	      0.05980793	      0.04126312	      0.04863967	      0.07276483	      0.06402900
   1226.00000000	     12.26000000	      0.03966854	      0.06014452	      0.04113777	      0.04899573	      0.07291275	      0.06360428
   1227.00000000	     12.27000000	      0.04028713	      0.06051648	      0.04083277	      0.04932908	      0.07327269	      0.06320628
   1228.00000000	     12.28000000	      0.04087494	      0.06082536	      0.04039985	      0.04956738	      0.07378365	      0.06292154
