UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1712.00000000	     17.12000000	      0.07224480	      0.07308184	      0.03736204	      0.04318701	      0.07737608	      0.07049396
   1713.00000000	     17.13000000	      0.07268652	      0.07072349	      0.03781690	      0.04166823	      0.07683688	      0.07228677
   1714.00000000	     17.14000000	      0.07320508	      0.06856720	      0.03829471	      0.04034448	      0.07627111	      0.07384900
   1715.00000000	     17.15000000	      0.07376966	      0.06640945	      0.03877551	      0.03928931	      0.07570236	      0.07509507
   1716.00000000	     17.16000000	      0.07435142	      0.06489838	      0.03924172	      0.03855354	      0.07515129	      0.07596488
   1717.00000000	     17.17000000	      0.07492586	      0.06377951	      0.03967956	      0.03816206	      0.07463407	      0.07642813
   1718.00000000	     17.18000000	      0.07547444	      0.06306915	      0.04007984	      0.03811387	      0.07416142	      0.07648517
   1719.00000000	     17.19000000	      0.07598558	      0.06275524	      0.04043822	      0.03838439	      0.07373836	      0.07616499
   1720.00000000	     17.20000000	      0.07645468	      0.06280087	      0.04075492	      0.03892907	      0.07336457	      0.07552081
   1721.00000000	     17.21000000	      0.07688344	      0.06314985	      0.04103400	      0.03968831	      0.07303521	      0.07462374
   1722.00000000	     17.22000000	      0.07727864	      0.06373342	      0.04128241	      0.04059348	      0.07274206	      0.07355510
   1723.00000000	     17.23000000	      0.07765052	      0.06447942	      0.04150887	      0.04157399	      0.07247483	      0.07239798
   1724.00000000	     17.24000000	      0.07801106	      0.06532050	      0.04172274	      0.04256431	      0.07222243	      0.07122918
   1725.00000000	     17.25000000	      0.07837222	      0.06620014	      0.04193309	      0.04350995	      0.07197420	      0.07011253
   1726.00000000	     17.26000000	      0.07874448	      0.06707642	      0.04214774	      0.04437142	      0.07172087	      0.06909442
   1727.00000000	     17.27000000	      0.07913565	      0.06792322	      0.04237274	      0.04512571	      0.07145531	      0.06820209
   1728.00000000	     17.28000000	      0.07955022	      0.06872933	      0.04261187	      0.04576538	      0.07117303	      0.06744457
   1729.00000000	     17.29000000	      0.07998910	      0.06949586	      0.04286664	      0.04629579	      0.07087226	      0.06681580
   1730.00000000	     17.30000000	      0.08044990	      0.07023274	      0.04313637	      0.04673127	      0.07055376	      0.06629911
   1731.00000000	     17.31000000	      0.08092765	      0.07095486	      0.04341872	      0.04709069	      0.07022029	      0.06587231
   1732.00000000	     17.32000000	      0.08141579	      0.07167845	      0.04371029	      0.04739346	      0.06987584	      0.06551253
   1733.00000000	     17.33000000	      0.08190730	      0.07241802	      0.04400748	      0.04765613	      0.06952465	      0.06520020
   1734.00000000	     17.34000000	      0.08239582	      0.07318320	      0.04430719	      0.04789010	      0.06917036	      0.06492184
   1735.00000000	     17.35000000	      0.08287643	      0.07397724	      0.04460745	      0.04810051	      0.06881530	      0.06467138
   1736.00000000	     17.36000000	      0.08334602	      0.07479689	      0.04490764	      0.04828635	      0.06846017	      0.06445006
   1737.00000000	     17.37000000	      0.08380325	      0.07563281	      0.04520844	      0.04844153	      0.06810416	      0.06426518
   1738.00000000	     17.38000000	      0.08424795	      0.07647080	      0.04551136	      0.04855673	      0.06774548	      0.06412788
   1739.00000000	     17.39000000	      0.08468036	      0.07759416	      0.04581799	      0.04862166	      0.06738223	      0.06405047
   1740.00000000	     17.40000000	      0.08510014	      0.07841830	      0.04612922	      0.04862737	      0.06701333	      0.06404366
   1741.00000000	     17.41000000	      0.08550566	      0.07922753	      0.04644454	      0.04856832	      0.06663936	      0.06411406
   1742.00000000	     17.42000000	      0.08589348	      0.08001320	      0.04676164	      0.04844389	      0.06626305	      0.06426236
   1743.00000000	     17.43000000	      0.08625848	      0.08077468	      0.04707643	      0.04825917	      0.06588924	      0.06448243
   1744.00000000	     17.44000000	      0.08659433	      0.08151317	      0.04738348	      0.04802489	      0.06552438	      0.06476141
   1745.00000000	     17.45000000	      0.08689445	      0.08222951	      0.04767692	      0.04775645	      0.06517547	      0.06508087
   1746.00000000	     17.46000000	      0.08715322	      0.08292182	      0.04795151	      0.04747219	      0.06484876	      0.06541893
   1747.00000000	     17.47000000	      0.08736717	      0.08358502	      0.04820383	      0.04719111	      0.06454835	      0.06575300
   1748.00000000	     17.48000000	      0.08753596	      0.08421126	      0.04843326	      0.04693033	      0.06427502	      0.06606276
   1749.00000000	     17.49000000	      0.08766284	      0.08478274	      0.04864261	      0.04670272	      0.06402549	      0.06633299
   1750.00000000	     17.50000000	      0.08775456	      0.08527916	      0.04883810	      0.04651508	      0.06379235	      0.06655566
   1751.00000000	     17.51000000	      0.08782041	      0.08568409	      0.04902866	      0.04636723	      0.06356498	      0.06673107
   1752.00000000	     17.52000000	      0.08787043	      0.08598209	      0.04922447	      0.04625209	      0.06333122	      0.06686763
   1753.00000000	     17.53000000	      0.08791296	      0.08615735	      0.04943477	      0.04615691	      0.06308002	      0.06698049
   1754.00000000	     17.54000000	      0.08795164	      0.08619438	      0.04966516	      0.04606539	      0.06280465	      0.06708900
   1755.00000000	     17.55000000	      0.08798232	      0.08608028	      0.04991471	      0.04596041	      0.06250617	      0.06721345
   1756.00000000	     17.56000000	      0.08799041	      0.08580775	      0.05017883	      0.04582699	      0.06219658	      0.06737156
   1757.00000000	     17.57000000	      0.08794903	      0.08537804	      0.05042324	      0.04565497	      0.06190124	      0.06757537
   1758.00000000	     17.58000000	      0.08781871	      0.08480330	      0.05062281	      0.04544093	      0.06165982	      0.06782889
   1759.00000000	     17.59000000	      0.08754867	      0.08410742	      0.05073374	      0.04518910	      0.06152553	      0.06812705
   1760.00000000	     17.60000000	      0.08707847	      0.08332550	      0.05070344	      0.04491112	      0.06156223	      0.06845604
   1761.00000000	     17.61000000	      0.08634299	      0.08250141	      0.05047429	      0.04462458	      0.06183950	      0.06879504
   1762.00000000	     17.62000000	      0.08527858	      0.08168392	      0.04998175	      0.04435069	      0.06242594	      0.06911893
   1763.00000000	     17.63000000	      0.08382958	      0.08092181	      0.04918287	      0.04411154	      0.06338089	      0.06940165
   1764.00000000	     17.64000000	      0.08195606	      0.08025881	      0.04803849	      0.04392722	      0.06474522	      0.06961950
   1765.00000000	     17.65000000	      0.07964214	      0.07972920	      0.04653499	      0.04381344	      0.06653204	      0.06975397
   1766.00000000	     17.66000000	      0.07690389	      0.07935411	      0.04468897	      0.04377985	      0.06871888	      0.06979365
   1767.00000000	     17.67000000	      0.07379522	      0.07914243	      0.04255226	      0.04382932	      0.07124341	      0.06973520
   1768.00000000	     17.68000000	      0.07040999	      0.07909160	      0.04021259	      0.04395803	      0.07400469	      0.06958310
   1769.00000000	     17.69000000	      0.06687752	      0.07918898	      0.03778812	      0.04415636	      0.07687097	      0.06934868
   1770.00000000	     17.70000000	      0.06335232	      0.07941417	      0.03541546	      0.04441036	      0.07969312	      0.06904838
   1771.00000000	     17.71000000	      0.05970216	      0.07974176	      0.03323221	      0.04470344	      0.08232129	      0.06870176
   1772.00000000	     17.72000000	      0.05666696	      0.08014413	      0.03135696	      0.04501816	      0.08462100	      0.06832938
   1773.00000000	     17.73000000	      0.05406258	      0.08059401	      0.02987256	      0.04533788	      0.08648562	      0.06795092
   1774.00000000	     17.74000000	      0.05198174	      0.08106668	      0.02881927	      0.04564803	      0.08784320	      0.06758359
   1775.00000000	     17.75000000	      0.05047545	      0.08154148	      0.02820073	      0.04593706	      0.08865811	      0.06724112
   1776.00000000	     17.76000000	      0.04955569	      0.08200279	      0.02799779	      0.04619685	      0.08892887	      0.06693314
   1777.00000000	     17.77000000	      0.04920039	      0.08244021	      0.02818096	      0.04642281	      0.08868441	      0.06666514
   1778.00000000	     17.78000000	      0.04935883	      0.08284835	      0.02871478	      0.04661357	      0.08797985	      0.06643879
   1779.00000000	     17.79000000	      0.04995885	      0.08322605	      0.02955455	      0.04677048	      0.08689199	      0.06625255
   1780.00000000	     17.80000000	      0.05091181	      0.08357558	      0.03064139	      0.04689695	      0.08551384	      0.06610241
   1781.00000000	     17.81000000	      0.05211873	      0.08390134	      0.03190160	      0.04699778	      0.08394774	      0.06598267
   1782.00000000	     17.82000000	      0.05347850	      0.08420870	      0.03325226	      0.04707861	      0.08229695	      0.06588666
   1783.00000000	     17.83000000	      0.05489721	      0.08450335	      0.03461094	      0.04714542	      0.08065701	      0.06580729
   1784.00000000	     17.84000000	      0.05629640	      0.08479062	      0.03590550	      0.04720419	      0.07910805	      0.06573746
   1785.00000000	     17.85000000	      0.05761868	      0.08507509	      0.03708108	      0.04726068	      0.07770948	      0.06567033
   1786.00000000	     17.86000000	      0.05882982	      0.08536032	      0.03810313	      0.04732026	      0.07649789	      0.06559953
   1787.00000000	     17.87000000	      0.05991745	      0.08564887	      0.03895677	      0.04738781	      0.07548806	      0.06551924
   1788.00000000	     17.88000000	      0.06088750	      0.08594230	      0.03964361	      0.04746757	      0.07467653	      0.06542442
   1789.00000000	     17.89000000	      0.06175920	      0.08624136	      0.04017700	      0.04756302	      0.07404671	      0.06531093
   1790.00000000	     17.90000000	      0.06255974	      0.08654609	      0.04057701	      0.04767668	      0.07357455	      0.06517576
   1791.00000000	     17.91000000	      0.06331926	      0.08685594	      0.04086583	      0.04780991	      0.07323367	      0.06501726
   1792.00000000	     17.92000000	      0.06406671	      0.08716986	      0.04106423	      0.04796281	      0.07299953	      0.06483530
   1793.00000000	     17.93000000	      0.06482669	      0.08748632	      0.04118928	      0.04813415	      0.07285196	      0.06463133
   1794.00000000	     17.94000000	      0.06561756	      0.08780323	      0.04125341	      0.04832134	      0.07277628	      0.06440838
   1795.00000000	     17.95000000	      0.06644798	      0.08811794	      0.04126462	      0.04852064	      0.07276306	      0.06417089
   1796.00000000	     17.96000000	      0.06731519	      0.08842713	      0.04122753	      0.04872734	      0.07280682	      0.06392446
   1797.00000000	     17.97000000	      0.06820711	      0.08872681	      0.04114490	      0.04893617	      0.07290433	      0.06367536
   1798.00000000	     17.98000000	      0.06940643	      0.08901246	      0.04101927	      0.04914169	      0.07305260	      0.06343006
   1799.00000000	     17.99000000	      0.07034454	      0.08927932	      0.04085434	      0.04933894	      0.07324723	      0.06319451
   1800.00000000	     18.00000000	      0.07131067	      0.08952281	      0.04065598	      0.04952397	      0.07348134	      0.06297342
   1801.00000000	     18.01000000	      0.07229972	      0.08973917	      0.04043245	      0.04969452	      0.07374516	      0.06276954
   1802.00000000	     18.02000000	      0.07330299	      0.08992605	      0.04019403	      0.04985054	      0.07402661	      0.06258294
   1803.00000000	     18.03000000	      0.07430031	      0.09009281	      0.03995188	      0.05000155	      0.07431250	      0.06241060
   1804.00000000	     18.04000000	      0.07526127	      0.09022091	      0.03971655	      0.05013769	      0.07459039	      0.06224626
   1805.00000000	     18.05000000	      0.07614903	      0.09032534	      0.03949623	      0.05027464	      0.07485062	      0.06208084
   1806.00000000	     18.06000000	      0.07691369	      0.09041161	      0.03929519	      0.05042146	      0.07508813	      0.06190339
   1807.00000000	     18.07000000	      0.07752267	      0.09048550	      0.03911280	      0.05058736	      0.07530365	      0.06170272
   1808.00000000	     18.08000000	      0.07796007	      0.09055124	      0.03894334	      0.05077995	      0.07550395	      0.06146958
   1809.00000000	     18.09000000	      0.07821803	      0.09060937	      0.03877679	      0.05100307	      0.07570085	      0.06119920
   1810.00000000	     18.10000000	      0.07829354	      0.09065459	      0.03860062	      0.05125464	      0.07590918	      0.06089399
   1811.00000000	     18.11000000	      0.07818598	      0.09067385	      0.03840230	      0.05152476	      0.07614379	      0.06056582
   1812.00000000	     18.12000000	      0.07790032	      0.09064527	      0.03817220	      0.05179451	      0.07641612	      0.06023764
   1813.00000000	     18.13000000	      0.07744998	      0.09053808	      0.03790627	      0.05203569	      0.07673101	      0.05994381
   1814.00000000	     18.14000000	      0.07685850	      0.09031387	      0.03760804	      0.05221180	      0.07708439	      0.05972901
   1815.00000000	     18.15000000	      0.07615961	      0.08991812	      0.03728937	      0.05228023	      0.07746229	      0.05964549
   1816.00000000	     18.16000000	      0.07539567	      0.08932333	      0.03696976	      0.05219560	      0.07784166	      0.05974878
   1817.00000000	     18.17000000	      0.07461545	      0.08847807	      0.03667429	      0.05191406	      0.07819274	      0.06009204
   1818.00000000	     18.18000000	      0.07387093	      0.08734419	      0.03643041	      0.05139826	      0.07848279	      0.06071956
   1819.00000000	     18.19000000	      0.07321186	      0.08589665	      0.03626438	      0.05062287	      0.07868042	      0.06165975
   1820.00000000	     18.20000000	      0.07268134	      0.08412864	      0.03619772	      0.04956997	      0.07875979	      0.06291844
   1821.00000000	     18.21000000	      0.07231183	      0.08205699	      0.03624455	      0.04826663	      0.07870403	      0.06447355
   1822.00000000	     18.22000000	      0.07212240	      0.07972613	      0.03640981	      0.04675378	      0.07850730	      0.06627238
   1823.00000000	     18.23000000	      0.07211757	      0.07720883	      0.03668887	      0.04509958	      0.07817540	      0.06823302
   1824.00000000	     18.24000000	      0.07228792	      0.07460284	      0.03706828	      0.04339329	      0.07772468	      0.07025033
   1825.00000000	     18.25000000	      0.07261221	      0.07202303	      0.03752752	      0.04173668	      0.07717983	      0.07220599
   1826.00000000	     18.26000000	      0.07306071	      0.06958955	      0.03804168	      0.04023265	      0.07657064	      0.07398102
   1827.00000000	     18.27000000	      0.07359913	      0.06741599	      0.03858433	      0.03897348	      0.07592845	      0.07546832
   1828.00000000	     18.28000000	      0.07419268	      0.06530365	      0.03913049	      0.03803109	      0.07528274	      0.07658319
   1829.00000000	     18.29000000	      0.07480926	      0.06390361	      0.03965904	      0.03745114	      0.07465831	      0.07727041
   1830.00000000	     18.30000000	      0.07542177	      0.06294292	      0.04015435	      0.03725109	      0.07407346	      0.07750770
   1831.00000000	     18.31000000	      0.07600970	      0.06242850	      0.04060699	      0.03742128	      0.07353915	      0.07730582
   1832.00000000	     18.32000000	      0.07655965	      0.06233677	      0.04101357	      0.03792744	      0.07305932	      0.07670593
   1833.00000000	     18.33000000	      0.07706513	      0.06261784	      0.04137577	      0.03871430	      0.07263189	      0.07577474
   1834.00000000	     18.34000000	      0.07752572	      0.06320192	      0.04169901	      0.03971054	      0.07225044	      0.07459749
   1835.00000000	     18.35000000	      0.07794576	      0.06400704	      0.04199091	      0.04083552	      0.07190596	      0.07326945
   1836.00000000	     18.36000000	      0.07833284	      0.06494949	      0.04225981	      0.04200751	      0.07158861	      0.07188637
   1837.00000000	     18.37000000	      0.07869638	      0.06595343	      0.04251361	      0.04315200	      0.07128903	      0.07053531
   1838.00000000	     18.38000000	      0.07904635	      0.06695743	      0.04275900	      0.04420855	      0.07099934	      0.06928698
   1839.00000000	     18.39000000	      0.07939223	      0.06791841	      0.04300110	      0.04513530	      0.07071350	      0.06819074
   1840.00000000	     18.40000000	      0.07974227	      0.06881255	      0.04324349	      0.04591036	      0.07042725	      0.06727277
   1841.00000000	     18.41000000	      0.08010315	      0.06963369	      0.04348854	      0.04653059	      0.07013781	      0.06653727
   1842.00000000	     18.42000000	      0.08047970	      0.07039016	      0.04373787	      0.04700826	      0.06984326	      0.06597022
