ANALOG
2000.000000,Hz
Sample #,Fx1,Fy1,Fz1,Mx1,My1,Mz1,RMG,LMG,RTA,LTA,SPEED,MP,S1,SYNC
Units:,N,N,N,Nmm,Nmm,Nmm,V,V,V,V,V,V,V,V
23489,0.310322,-0.016027,-1.056399,-1.680510,10.533703,-4.045194,0.000004,-0.000172,-0.000005,0.000006,-0.047336,0.017438,0.000992,0.341949
23490,0.488023,-0.024634,-1.352826,13.903914,26.906441,-8.290641,0.000008,0.000073,-0.000018,-0.000000,-0.051456,0.017285,-0.000229,0.344276
23491,0.651742,-0.099101,-1.086114,25.330299,21.228745,-23.488419,0.000003,0.000033,-0.000008,0.000001,-0.049167,0.017285,0.001488,1.249962
23492,0.429780,0.018712,-1.124043,-7.293108,-4.886275,8.979868,0.000003,0.000023,-0.000007,0.000009,-0.049777,0.016217,0.001106,1.249962
23493,0.385977,0.070968,-1.333300,8.287508,15.467129,8.295715,0.000006,0.000035,0.000010,0.000013,-0.051608,0.015454,0.000534,1.249962
23494,0.453959,0.058314,-1.309589,16.196188,18.542835,17.927233,0.000005,-0.000028,0.000034,0.000010,-0.051913,0.018048,0.001450,1.249962
23495,0.387653,0.065325,-1.279391,17.718939,-1.868221,11.505988,0.000004,-0.000109,0.000017,0.000008,-0.050998,0.004163,0.000534,1.249962
23496,0.359825,-0.047517,-1.022028,-2.659264,1.758717,6.322519,0.000004,0.000026,-0.000025,0.000001,-0.056796,0.016827,0.001183,0.344086
23497,0.333015,0.087243,-1.257781,-3.789569,19.444914,17.569765,0.000007,0.000016,0.000001,0.000001,-0.051608,0.017896,0.000954,0.341606
23498,0.266658,0.046799,-1.266176,13.954408,21.274628,12.802910,0.000007,-0.000023,-0.000000,0.000002,-0.051761,0.016980,0.001526,0.346451
23499,0.325235,0.045156,-1.010823,-1.013098,8.627718,10.864342,0.000006,0.000103,-0.000005,0.000002,-0.052524,0.016370,0.001411,0.345802
23500,0.349012,0.032572,-1.307173,-5.993209,0.868566,18.931574,0.000008,-0.000018,0.000003,0.000003,-0.051303,0.016980,0.000381,0.346756
23501,0.508788,-0.016212,-0.876789,40.364937,35.174404,-10.202407,0.000007,-0.000045,0.000008,0.000001,-0.048557,0.015607,0.000877,1.249962
23502,0.408038,0.006186,-1.161247,7.443856,18.239040,5.316732,0.000007,-0.000008,0.000004,-0.000000,-0.050540,0.017285,0.000877,1.249962
23503,0.466332,-0.004447,-0.994385,25.470413,28.568214,3.696345,0.000008,0.000012,-0.000003,0.000002,-0.051151,0.017590,0.000877,1.249962
23504,0.452598,-0.025197,-1.082145,9.767603,5.976711,-2.201255,0.000007,0.000007,-0.000007,0.000007,-0.051303,0.017590,0.000381,1.249962
23505,0.547326,0.045562,-1.132521,16.522348,6.500299,4.594115,0.000006,0.000021,-0.000011,0.000003,-0.050693,0.017590,0.000305,1.249962
23506,0.583438,-0.028830,-1.204972,18.166786,15.165144,-0.943285,0.000005,0.000009,-0.000008,0.000008,-0.053439,0.017438,0.000687,0.332565
23507,0.619791,-0.070713,-0.956193,13.259436,1.476449,-8.784983,0.000005,0.000005,-0.000001,0.000007,-0.051608,0.017285,0.001831,0.345192
23508,0.667220,-0.020911,-1.061579,31.920820,11.715818,-13.413724,0.000002,-0.000054,0.000006,0.000006,-0.050388,0.016675,0.001640,0.337334
23509,0.630011,-0.006885,-1.160477,16.361624,31.079317,-4.007473,0.000004,-0.000029,0.000002,-0.000003,-0.051913,0.017133,0.001068,0.341263
23510,0.587865,0.016227,-1.159928,11.787898,16.681524,-2.857004,0.000003,0.000069,0.000002,0.000003,-0.051303,0.016064,0.002327,0.341034
23511,0.546042,-0.022919,-0.937452,27.375656,44.590199,-24.172981,0.000005,0.000072,0.000004,0.000012,-0.048099,0.011487,0.001793,1.249962
23512,0.548018,0.073148,-1.340909,-6.613709,10.874151,-12.643001,0.000009,-0.000168,0.000004,0.000014,-0.051151,0.017896,0.001793,1.249962
23513,0.494883,-0.008691,-1.104261,10.646574,12.035828,-9.511159,0.000006,0.000052,0.000000,0.000003,-0.051151,0.014691,0.001717,1.249962
23514,0.563746,-0.004328,-1.174423,12.785170,17.616505,-16.479458,0.000007,0.000020,0.000000,-0.000002,-0.051151,0.017133,0.001450,1.249962
23515,0.505622,-0.044459,-1.262778,0.650123,12.829222,-16.278187,0.000007,-0.000030,-0.000003,-0.000001,-0.051303,0.020032,0.003166,1.249962
23516,0.481528,-0.048853,-1.150976,12.034673,16.995956,-13.173107,0.000003,-0.000002,-0.000006,0.000003,-0.054202,0.017133,0.000381,0.328903
23517,0.492639,-0.060093,-1.200673,-4.744140,20.888832,-11.992692,0.000006,0.000006,0.000002,0.000004,-0.052371,0.015607,0.001030,0.341454
23518,0.387430,0.109964,-1.173971,-11.895124,20.961946,7.078683,0.000008,0.000004,-0.000000,0.000003,-0.051151,0.017896,0.001144,0.345459
23519,0.421484,0.010549,-1.064952,16.465353,19.981472,1.475088,0.000007,0.000001,-0.000004,0.000004,-0.050693,0.015912,0.001564,0.342789
23520,0.431851,0.107538,-1.155538,8.898253,10.903407,14.314852,0.000013,-0.000034,-0.000001,0.000002,-0.050693,0.016217,0.000839,0.339546
23521,0.601127,0.027072,-0.880475,50.431667,46.825909,-8.064999,0.000009,-0.000003,-0.000001,0.000006,-0.047946,0.018048,0.001297,1.249962
23522,0.410645,0.042466,-1.122854,7.489197,10.874491,3.020779,0.000006,0.000020,-0.000005,0.000008,-0.050693,0.016980,0.000877,1.249962
23523,0.408184,0.115475,-1.212606,18.426167,6.077014,6.553633,0.000006,0.000022,-0.000001,0.000008,-0.051303,0.017743,0.000725,1.249962
23524,0.423131,0.044104,-1.152584,-10.501049,-3.997897,-4.591186,0.000006,0.000015,0.000022,0.000004,-0.051151,0.016370,0.001602,1.249962
23525,0.453979,0.070420,-1.148941,13.274661,5.296217,7.704042,0.000003,0.000001,0.000025,0.000004,-0.050082,0.019116,0.001068,1.249962
23526,0.433793,0.097764,-1.288649,4.904997,20.507797,5.958344,0.000007,-0.000007,0.000036,0.000005,-0.054050,0.015759,0.001602,0.344315
23527,0.461573,0.093147,-1.073850,12.258705,14.335089,5.222140,0.000004,0.000033,-0.000067,0.000004,-0.048862,0.016217,0.000839,0.342941
23528,0.446246,0.021309,-1.221198,8.907823,8.552016,-0.530932,0.000003,0.000072,-0.000131,0.000001,-0.051456,0.016675,0.001221,0.344124
23529,0.548932,0.047855,-1.144299,17.749380,17.601570,-8.855680,0.000006,0.000022,0.000019,0.000001,-0.051761,0.019269,0.000076,0.348053
23530,0.454552,0.015562,-1.157099,13.900444,11.340815,-2.674196,0.000007,-0.000092,0.000034,0.000003,-0.050388,0.017438,0.000610,0.335732
23531,0.630672,0.033878,-1.004193,24.852888,33.199165,-8.489784,0.000007,-0.000050,0.000028,0.000011,-0.048709,0.016370,0.001678,1.249962
23532,0.484099,0.046556,-1.368150,12.936785,15.450304,2.100284,0.000005,-0.000043,0.000022,0.000008,-0.050235,0.017438,0.000458,1.249962
23533,0.467403,0.003723,-1.256172,7.727111,7.150774,3.370100,0.000005,0.000047,0.000010,0.000002,-0.051761,0.011945,-0.000954,1.249962
23534,0.407867,-0.003906,-1.218552,14.483389,10.037634,8.467933,0.000004,0.000034,0.000002,0.000002,-0.051608,0.017438,0.000381,1.249962
23535,0.493609,0.055994,-1.113723,20.249510,22.256145,9.012836,0.000006,0.000015,-0.000001,0.000001,-0.051456,0.017133,0.001488,1.249962
23536,0.422507,-0.018251,-1.015736,20.854342,1.498775,3.210590,0.000004,-0.000009,-0.000004,0.000004,-0.057712,0.012555,0.000114,0.345268
23537,0.465770,-0.097060,-1.256504,3.441561,17.860405,-8.314213,-0.000005,-0.000027,-0.000003,0.000004,-0.054355,0.016217,0.000381,0.343132
23538,0.489387,-0.020959,-0.958186,-5.196845,21.829048,-2.136839,0.000012,-0.000007,-0.000004,-0.000001,-0.052676,0.015302,0.000458,0.342522
23539,0.505279,-0.029786,-0.953117,20.233017,27.772638,-5.862778,0.000010,0.000036,-0.000000,0.000003,-0.050845,0.017590,0.001259,0.344505
23540,0.470057,0.011993,-1.396830,-6.663000,-0.982291,-6.222114,0.000007,0.000009,-0.000007,0.000003,-0.051608,0.016980,0.000763,0.338326
23541,0.613963,0.004635,-1.042648,20.716919,28.202633,-19.856895,0.000010,-0.000071,-0.000004,0.000006,-0.048862,0.021405,0.001144,1.249962
23542,0.503959,-0.094278,-1.206125,13.773303,5.245786,-12.912307,-0.000003,-0.000012,-0.000007,0.000002,-0.050998,0.017743,0.000572,1.249962
23543,0.517282,-0.052403,-1.146616,14.027344,4.241299,-4.841331,-0.000000,0.000018,-0.000003,0.000009,-0.049014,0.017896,0.000343,1.249962
23544,0.418503,-0.019220,-1.281982,-0.423975,4.431026,-0.206867,0.000006,-0.000081,0.000000,0.000012,-0.050693,0.019574,-0.000572,1.249962
23545,0.500123,-0.054373,-1.151903,8.845871,12.791004,-11.528011,0.000001,0.000093,0.000002,0.000010,-0.051151,0.018811,0.000381,1.249962
23546,0.326107,-0.085487,-1.006081,14.988718,11.022183,-21.494291,0.000009,0.000123,-0.000003,0.000000,-0.053897,0.017285,0.001144,0.344505
23547,0.440850,-0.059684,-1.186909,11.216975,18.889856,-5.496984,0.000009,0.000034,-0.000006,0.000001,-0.050845,0.016370,0.000572,0.349426
23548,0.478339,-0.005292,-1.227797,21.077400,10.270376,-2.155665,0.000008,-0.000066,-0.000005,0.000005,-0.051608,0.017896,0.000572,0.343246
23549,0.337747,-0.048904,-1.266546,4.476033,22.240429,-16.292562,0.000005,0.000002,-0.000002,0.000001,-0.051608,0.016675,0.000801,0.343094
23550,0.449375,-0.047385,-1.275026,21.568811,28.845463,-7.189530,0.000006,-0.000103,-0.000005,0.000008,-0.051303,0.016064,0.001564,0.340195
23551,0.626707,0.014494,-1.013187,27.846752,30.008785,-14.168937,-0.000003,0.000032,-0.000005,-0.000000,-0.048404,0.017743,0.001793,1.249962
23552,0.490767,-0.021549,-1.230447,17.343519,-3.365876,0.069151,0.000008,0.000024,-0.000001,0.000003,-0.051608,0.017285,0.001030,1.249962
23553,0.480723,-0.033508,-1.216845,10.543863,15.612163,-3.658419,0.000007,-0.000043,-0.000002,0.000007,-0.054050,0.015912,0.000687,1.249962
23554,0.448420,0.010153,-1.046844,15.460123,24.253946,-1.901292,0.000007,-0.000008,0.000000,0.000003,-0.050998,0.017590,0.001068,1.249962
23555,0.423129,-0.000845,-1.261509,5.426819,2.527138,1.665306,0.000010,-0.000004,0.000000,0.000004,-0.051456,0.016827,0.001068,1.249962
23556,0.431245,-0.021741,-1.301837,9.362706,15.755602,1.467570,0.000007,-0.000010,0.000000,0.000007,-0.054965,0.016522,0.000839,0.341187
23557,0.450496,-0.012407,-1.286970,17.754030,18.310837,-1.149755,0.000005,-0.000001,0.000002,0.000007,-0.051303,0.016827,0.001259,0.342216
23558,0.407642,0.021246,-1.346621,18.027201,5.186236,0.528290,0.000006,-0.000007,-0.000002,0.000005,-0.051761,0.016370,0.000420,0.344315
23559,0.422738,-0.060397,-1.125752,23.635931,20.647039,-3.839813,0.000007,0.000004,-0.000000,0.000007,-0.052219,0.016522,0.000458,0.344353
23560,0.491143,-0.057853,-1.340631,11.955681,17.543621,-7.070909,0.000008,0.000008,0.000001,0.000007,-0.051456,0.016370,0.000648,0.342102
23561,0.593286,-0.048436,-0.930392,28.737909,33.699783,-19.658220,-0.000003,0.000008,0.000003,0.000004,-0.047794,0.016675,0.000801,1.249962
23562,0.389703,0.002476,-1.057659,8.267870,13.797539,-9.602480,0.000005,0.000006,0.000000,0.000006,-0.051456,0.018201,-0.000343,1.249962
23563,0.511150,-0.041319,-1.066353,9.015178,20.898140,-17.496069,0.000004,0.000012,0.000003,0.000004,-0.050693,0.016522,0.002098,1.249962
23564,0.501517,0.000976,-1.245952,23.471443,6.435705,-2.353969,0.000005,0.000012,0.000004,0.000003,-0.050388,0.018964,0.000381,1.249962
23565,0.526300,0.054541,-1.024682,23.619596,5.852583,-0.014907,0.000006,0.000012,0.000000,0.000003,-0.051456,0.019116,0.000076,1.249962
23566,0.566958,0.013869,-1.203833,12.047544,16.894068,5.054346,0.000008,-0.000004,-0.000005,0.000007,-0.054202,0.017590,0.001259,0.342445
23567,0.494470,0.094213,-1.127068,31.466248,20.374077,7.688720,0.000007,-0.000017,-0.000003,0.000001,-0.051151,0.016370,0.000763,0.339928
23568,0.416502,-0.130532,-1.133065,18.695734,11.049748,-18.166712,0.000008,-0.000038,-0.000007,-0.000002,-0.050998,0.015302,0.001259,0.342712
23569,0.533518,0.034006,-1.029417,25.280582,15.613146,8.138674,0.000006,-0.000036,-0.000000,0.000007,-0.050998,0.017133,0.000534,0.348434
23570,0.457776,0.061150,-1.218918,4.910529,8.061061,13.455371,0.000008,0.000032,-0.000002,-0.000004,-0.050540,0.015149,-0.000076,0.343018
23571,0.662737,0.029387,-1.074094,33.877174,33.030865,-2.294892,0.000007,0.000129,-0.000002,0.000006,-0.048099,0.018964,0.000343,1.249962
23572,0.517961,0.036257,-1.415922,11.850200,17.138315,14.844144,0.000007,0.000033,-0.000003,0.000007,-0.052219,0.018658,-0.000534,1.249962
23573,0.521121,0.028304,-1.228111,6.266295,17.220085,11.749296,0.000009,0.000016,0.000001,0.000008,-0.049319,0.008130,0.000648,1.249962
23574,0.565351,-0.001224,-1.302294,15.784566,19.863514,-7.656582,0.000003,-0.000115,-0.000001,0.000005,-0.053134,0.017743,0.000572,1.249962
23575,0.648820,0.000333,-1.214249,13.167381,12.074654,0.067430,0.000002,-0.000006,0.000002,0.000005,-0.050388,0.016827,0.000992,1.249962
23576,0.578693,0.058088,-1.066686,0.697467,16.532242,4.461325,0.000006,0.000014,-0.000001,0.000009,-0.053897,0.016217,0.000153,0.342407
23577,0.648887,-0.057320,-1.171085,12.070784,9.115704,-1.432695,0.000005,-0.000024,-0.000002,0.000008,-0.051913,0.011334,0.000458,0.354385
23578,0.605567,0.029616,-1.166740,8.720520,16.692165,8.743562,0.000008,-0.000008,0.000001,0.000006,-0.051913,0.016675,0.001106,0.336342
23579,0.503473,-0.038955,-1.343621,34.779793,-3.787811,-0.251566,0.000006,0.000118,0.000002,0.000005,-0.052676,0.016980,0.000572,0.346642
23580,0.518216,-0.008546,-1.182600,-6.463197,-1.804742,6.680602,0.000004,-0.000137,-0.000004,0.000005,-0.050998,0.016980,0.001793,0.341911
23581,0.585725,-0.038194,-1.129674,34.008270,36.184731,-12.115470,0.000005,0.000040,-0.000002,0.000001,-0.048404,0.017743,0.001259,1.249962
23582,0.581742,0.021812,-1.169006,-0.751055,8.879228,16.464861,0.000006,-0.000051,-0.000003,0.000005,-0.051456,0.027051,0.000420,1.249962
23583,0.469808,0.002462,-1.157180,8.731479,18.786270,5.946082,0.000007,-0.000009,0.000008,0.000008,-0.050845,0.017133,0.000458,1.249962
23584,0.430209,0.021737,-1.274878,13.221731,17.550571,4.431039,0.000006,0.000036,-0.000001,0.000002,-0.052524,0.017133,0.000725,1.249962
23585,0.546921,0.021601,-1.356557,5.015829,8.541773,7.869728,0.000008,-0.000135,-0.000004,0.000008,-0.052829,0.018048,0.000877,1.249962
23586,0.383952,-0.033300,-1.237238,6.908082,2.497976,-2.024616,0.000005,0.000112,-0.000003,0.000002,-0.053897,0.016064,0.000992,0.343094
23587,0.443314,0.010655,-1.296568,23.867203,22.315844,5.726914,0.000007,0.000099,-0.000009,0.000003,-0.051151,0.014996,0.002022,0.343056
23588,0.496762,-0.003047,-1.195540,9.540904,16.568121,0.314267,0.000006,0.000033,-0.000002,0.000010,-0.050998,0.019269,-0.000381,0.343742
23589,0.473821,-0.094845,-1.437359,14.130529,8.171719,-14.641651,0.000004,0.000021,-0.000000,0.000001,-0.052371,0.016370,0.000763,0.342484
23590,0.498493,-0.013125,-1.197354,11.975913,11.390303,-5.509202,0.000005,0.000011,0.000004,0.000001,-0.050693,0.016370,0.000763,0.344505
23591,0.643766,-0.057350,-1.088063,18.444239,19.688763,-25.490345,0.000006,-0.000010,0.000001,0.000001,-0.047794,0.018353,0.001869,1.249962
23592,0.477639,0.016048,-1.144135,23.121378,-2.221252,-3.986702,0.000005,-0.000023,-0.000000,0.000004,-0.051608,0.017285,0.000916,1.249962
23593,0.443326,0.008378,-1.254270,10.997170,11.174377,-10.158563,0.000006,-0.000012,0.000001,0.000007,-0.051151,0.016980,0.001717,1.249962
23594,0.421658,-0.005519,-1.195028,-0.873479,20.327465,-5.262967,0.000004,-0.000027,0.000002,0.000006,-0.051913,0.018201,0.001373,1.249962
23595,0.442825,0.006670,-1.159782,3.850219,19.086000,-7.316986,0.000006,-0.000020,0.000000,0.000007,-0.050845,0.016827,0.001259,1.249962
23596,0.357603,0.006970,-1.041431,16.522614,19.206593,-9.857120,0.000005,-0.000028,-0.000004,0.000004,-0.054202,0.016675,0.000687,0.343399
23597,0.374748,-0.008943,-1.192716,0.222394,11.443550,5.047572,0.000004,0.000013,-0.000001,0.000010,-0.051456,0.015607,0.000420,0.343742
23598,0.503689,0.018967,-1.208632,6.651909,21.382355,0.623072,0.000006,0.000019,-0.000003,0.000006,-0.051913,0.015912,0.001297,0.344658
23599,0.441412,0.038464,-1.085068,8.460357,31.813768,9.552303,0.000006,-0.000074,-0.000004,0.000005,-0.050540,0.016217,0.001335,0.345573
23600,0.480890,0.006227,-1.380195,15.595582,8.492670,13.569688,0.000008,0.000059,-0.000003,0.000000,-0.050845,0.015759,0.000992,0.345955
23601,0.601498,0.017978,-1.112715,12.871681,15.574022,10.675096,0.000010,0.000027,-0.000002,0.000002,-0.048099,0.019116,0.001526,1.249962
23602,0.422010,-0.053361,-1.282794,12.051496,16.542791,6.795805,0.000006,-0.000033,-0.000003,0.000001,-0.052219,0.013470,0.001106,1.249962
23603,0.592367,0.032479,-1.226413,-2.730587,29.622334,17.255806,0.000009,-0.000017,0.000003,0.000001,-0.050693,0.016980,0.001602,1.249962
23604,0.522267,0.077907,-1.197885,8.332005,31.642078,17.861513,0.000009,0.000086,-0.000001,0.000003,-0.049930,0.016827,0.000801,1.249962
23605,0.561586,0.049137,-1.082264,12.651714,27.653652,13.245967,0.000005,0.000038,-0.000001,0.000004,-0.050998,0.018201,0.001411,1.249962
23606,0.493364,0.040719,-1.197556,11.355710,15.305618,12.652246,0.000006,-0.000053,-0.000003,0.000002,-0.054660,0.017285,0.000381,0.343704
23607,0.682835,0.050346,-1.000934,24.121105,22.231602,14.805366,0.000004,-0.000161,-0.000001,-0.000000,-0.051913,0.013928,0.000687,0.342636
23608,0.593470,-0.010050,-1.167633,11.688375,10.941937,4.786045,0.000004,0.000046,0.000002,0.000005,-0.051303,0.016217,0.000763,0.344124
23609,0.618684,-0.025425,-1.208827,25.988018,20.550268,6.552910,0.000006,0.000017,-0.000002,0.000007,-0.052371,0.017438,0.000877,0.340347
23610,0.565149,0.002519,-1.321746,11.543287,20.575562,11.571695,0.000002,0.000042,0.000000,0.000008,-0.049014,0.017590,0.000000,0.345383
23611,0.711056,-0.070114,-0.818833,41.948917,22.084452,-9.973837,0.000004,0.000041,0.000001,0.000003,-0.048862,0.019727,0.000763,1.249962
23612,0.636748,0.029819,-1.317223,10.236723,17.787790,10.810953,0.000008,0.000013,0.000001,0.000008,-0.051456,0.017285,0.000458,1.249962
23613,0.550451,-0.060271,-1.109584,29.982658,4.163607,0.471149,0.000008,-0.000009,0.000003,0.000007,-0.051303,0.014691,0.000229,1.249962
23614,0.597036,-0.142050,-1.129935,13.938849,15.341116,0.240497,0.000004,-0.000013,0.000000,0.000003,-0.053897,0.018048,0.001373,1.249962
23615,0.583135,-0.035489,-1.219968,-3.202068,19.932415,9.151042,0.000006,-0.000002,-0.000004,-0.000011,-0.051761,0.018048,0.000458,1.249962
23616,0.655305,-0.023949,-1.109787,15.746428,34.413933,6.828743,0.000007,0.000002,-0.000005,0.000001,-0.055270,0.015759,0.000381,0.340500
23617,0.536155,-0.018826,-1.116450,15.980938,19.187038,19.703453,0.000004,-0.000017,-0.000001,0.000011,-0.051303,0.015607,0.000534,0.344200
23618,0.470594,-0.008464,-1.225935,1.869446,4.106445,12.130081,0.000003,-0.000046,-0.000017,0.000016,-0.050388,0.018964,0.000191,0.333633
23619,0.519975,-0.042345,-1.160552,31.602186,28.587923,14.235061,0.000004,-0.000028,-0.000005,0.000001,-0.051761,0.016370,0.000038,0.340652
23620,0.468773,-0.084749,-1.502924,25.737968,17.978508,16.142885,0.000009,0.000103,-0.000004,-0.000004,-0.051303,0.018811,-0.000114,0.339584
23621,0.651987,-0.069633,-1.118274,25.182013,30.451113,-0.932914,0.000009,0.000038,-0.000001,-0.000005,-0.048404,0.018048,0.000534,1.249962
23622,0.527125,-0.031046,-1.351404,26.261190,40.326794,13.697837,0.000010,0.000001,-0.000001,0.000001,-0.052066,0.018658,0.000877,1.249962
23623,0.618930,-0.024514,-1.199654,30.013882,30.546543,7.978408,0.000005,-0.000009,-0.000002,0.000005,-0.051761,0.012402,0.000534,1.249962
23624,0.549875,0.009294,-1.076412,21.263613,29.120386,16.592358,0.000005,-0.000016,0.000004,0.000004,-0.051303,0.016980,0.000572,1.249962
23625,0.548305,0.011118,-1.099948,15.159056,21.801479,6.300296,0.000005,-0.000114,-0.000001,-0.000001,-0.052829,0.017896,0.000992,1.249962
23626,0.536169,0.005918,-1.160470,7.968506,10.404095,2.151995,0.000006,-0.000041,-0.000001,0.000008,-0.055728,0.016217,0.001411,0.345230
23627,0.520547,0.017258,-1.097721,12.619291,20.109825,-1.044492,0.000003,0.000118,0.000002,0.000006,-0.050845,0.017285,0.001259,0.341911
23628,0.592148,0.020037,-0.964608,15.069057,20.887390,3.880917,0.000006,0.000041,0.000001,0.000008,-0.051761,0.016064,0.000839,0.341835
23629,0.442277,-0.088541,-1.133736,4.474699,22.720905,-15.722852,0.000006,0.000018,-0.000001,0.000010,-0.051456,0.017285,0.001945,0.341759
23630,0.411417,-0.034615,-1.106246,4.176733,19.304817,-10.729523,0.000008,0.000011,-0.000000,0.000004,-0.051608,0.016522,0.001030,0.341301
23631,0.528502,-0.062749,-0.875645,31.515966,27.810400,-24.267960,0.000006,0.000018,0.000000,0.000003,-0.048862,0.019879,0.001221,1.249962
23632,0.355089,-0.017877,-0.995019,5.741538,9.367830,-8.589335,0.000007,0.000006,-0.000002,0.000008,-0.050845,0.018658,0.001488,1.249962
23633,0.340163,-0.083940,-0.941473,25.929470,6.319263,-12.633714,0.000002,-0.000025,0.000000,0.000005,-0.051608,0.018964,-0.000420,1.249962
23634,0.346715,-0.033204,-1.270432,4.271607,14.750304,-2.749486,0.000005,-0.000047,0.000004,0.000005,-0.051913,0.016370,0.001106,1.249962
